ID;VL_FATU;VL_SLDO;DT_ABRT;DS_CNAE;DT_REFE
CNPJ_01155;2728127;-269088;16/08/2020;Comércio atacadista de tecidos;31/03/2025
CNPJ_01156;203720;-16536;08/01/2022;Engenharia civil;31/03/2025
CNPJ_01157;1168453;-101751;06/01/2020;Seguros de vida;31/03/2025
CNPJ_01158;65439735;607452;17/09/1995;Televisão por assinatura;31/03/2025
CNPJ_01159;140611;-14108;07/05/2019;Comércio atacadista de tecidos;31/03/2025
CNPJ_01160;18778071;782109;23/08/2008;Produção cinematográfica;31/03/2025
CNPJ_01161;187009;-12929;20/02/2021;Cultivo de soja;31/03/2025
CNPJ_01162;116889;7165;06/07/2021;Comércio atacadista de tecidos;31/03/2025
CNPJ_01163;140259716;-5737034;11/01/2010;Construção de barragens;31/03/2025
CNPJ_01164;2080883;-99578;12/06/2015;Restaurantes e similares;31/03/2025
CNPJ_01165;246731;10760;24/07/2022;Planos de saúde;31/03/2025
CNPJ_01166;1987301;129564;26/07/2022;Extração de minério de ferro;31/03/2025
CNPJ_01167;2481198;206882;08/10/2020;Televisão aberta;31/03/2025
CNPJ_01168;22281928;-828659;02/06/2019;Produção de ferro-gusa;31/03/2025
CNPJ_01169;103511;2483;08/10/2020;Administração pública;31/03/2025
CNPJ_01170;63911;6267;07/02/2022;Produção de ferro-gusa;31/03/2025
CNPJ_01171;146924;16886;25/08/2021;Hotéis e pousadas;31/03/2025
CNPJ_01172;1327288;187398;03/05/2021;Hotéis e pousadas;31/03/2025
CNPJ_01173;2148957;23054;01/10/2016;Padaria e confeitaria;31/03/2025
CNPJ_01174;1217414;-7127;19/07/2019;Atividades de bancos múltiplos;31/03/2025
CNPJ_01175;116704;11372;09/02/2019;Cultivo de milho;31/03/2025
CNPJ_01176;1219807;51893;06/12/2015;Produção de alumínio;31/03/2025
CNPJ_01177;2697876;-78728;10/07/2021;Geração de energia elétrica;31/03/2025
CNPJ_01178;1075371;-30731;12/08/2016;Construção de edifícios;31/03/2025
CNPJ_01179;2361939;-10223;13/09/2022;Extração de petróleo e gás natural;31/03/2025
CNPJ_01180;1005955;-52284;25/08/2021;Saneamento básico;31/03/2025
CNPJ_01181;1683672;78006;22/02/2020;Restaurantes e similares;31/03/2025
CNPJ_01182;225575;-17894;29/10/2022;Distribuição de energia elétrica;31/03/2025
CNPJ_01183;1959656;66981;13/06/2014;Consultoria empresarial;31/03/2025
CNPJ_01184;1524778;22254;13/12/2016;Transporte rodoviário de carga;31/03/2025
CNPJ_01185;688000;-38048;02/02/2019;Planos de saúde;31/03/2025
CNPJ_01186;1922321;53894;05/04/2014;Fabricação de automóveis;31/03/2025
CNPJ_01187;1509300;-75388;17/02/2017;Extração de minério de ferro;31/03/2025
CNPJ_01188;64523;-2963;14/07/2021;Armazenamento geral;31/03/2025
CNPJ_01189;142297;-2988;26/05/2021;Distribuição de energia elétrica;31/03/2025
CNPJ_01190;117019;-2124;18/10/2019;Fabricação de produtos químicos;31/03/2025
CNPJ_01191;2156225;151629;26/03/2016;Comércio varejista de alimentos;31/03/2025
CNPJ_01192;54522;-1619;04/06/2020;Fabricação de móveis;31/03/2025
CNPJ_01193;2304854;147407;22/12/2019;Fabricação de móveis;31/03/2025
CNPJ_01194;2800067;-202590;08/10/2018;Produção de ferro-gusa;31/03/2025
CNPJ_01195;81198;4874;14/06/2023;Produção de alumínio;31/03/2025
CNPJ_01196;298787;-13971;03/04/2019;Distribuição de energia elétrica;31/03/2025
CNPJ_01197;2116000;12633;01/02/2018;Administração pública;31/03/2025
CNPJ_01198;1138752;-109831;27/04/2021;Comércio atacadista de alimentos;31/03/2025
CNPJ_01199;86534871;-2582902;13/02/2003;Fabricação de automóveis;31/03/2025
CNPJ_01200;22670797;-1071345;01/08/2017;Extração de petróleo e gás natural;31/03/2025
CNPJ_01201;608925;-22374;05/05/2018;Produção de alumínio;31/03/2025
CNPJ_01202;2447539;-85222;05/04/2016;Engenharia civil;31/03/2025
CNPJ_01203;2245447;82527;21/03/2021;Cultivo de milho;31/03/2025
CNPJ_01204;3705541;124272;15/10/2020;Construção de edifícios;31/03/2025
CNPJ_01205;221686;19665;05/03/2020;Televisão por assinatura;31/03/2025
CNPJ_01206;8682056;-80961;23/04/2005;Atividades de bancos múltiplos;31/03/2025
CNPJ_01207;15140590;723912;27/03/2019;Obras de infraestrutura elétrica;31/03/2025
CNPJ_01208;258376;-9610;11/06/2020;Fabricação de produtos químicos;31/03/2025
CNPJ_01209;627683;52755;22/09/2017;Seguros de vida;31/03/2025
CNPJ_01210;1417646;-15772;26/12/2019;Fabricação de produtos químicos;31/03/2025
CNPJ_01211;934123;12108;28/02/2017;Comércio atacadista de calçados;31/03/2025
CNPJ_01212;1305233;34137;17/01/2016;Extração de minério de ferro;31/03/2025
CNPJ_01213;361986;-16015;09/04/2016;Comércio varejista de alimentos;31/03/2025
CNPJ_01214;564372;-10825;09/04/2022;Serviços de tecnologia da informação;31/03/2025
CNPJ_01215;1470648;-109062;22/08/2017;Obras de infraestrutura elétrica;31/03/2025
CNPJ_01216;228186;-7943;17/12/2022;Defesa nacional;31/03/2025
CNPJ_01217;2863938;141255;12/01/2017;Produção de ferro-gusa;31/03/2025
CNPJ_01218;94600;2127;03/11/2023;Extração de minério de ferro;31/03/2025
CNPJ_01219;1511760;53971;19/01/2022;Produção de ferro-gusa;31/03/2025
CNPJ_01220;1395487;-5890;04/01/2022;Hotéis e pousadas;31/03/2025
CNPJ_01221;2157082;8118;25/03/2016;Cultivo de trigo;31/03/2025
CNPJ_01222;2251176;121194;02/03/2015;Administração pública;31/03/2025
CNPJ_01223;123055;593;03/10/2022;Produção de alumínio;31/03/2025
CNPJ_01224;275944;-13211;17/10/2020;Cultivo de soja;31/03/2025
CNPJ_01225;72533;8461;23/10/2021;Consultoria empresarial;31/03/2025
CNPJ_01226;79290103;-4295434;12/10/2010;Serviços de tecnologia da informação;31/03/2025
CNPJ_01227;2247413;-138819;23/06/2021;Comércio atacadista de calçados;31/03/2025
CNPJ_01228;3182972;-80551;29/12/2010;Fabricação de produtos químicos;31/03/2025
CNPJ_01229;8074506;-271717;05/04/2002;Extração de petróleo e gás natural;31/03/2025
CNPJ_01230;296185;23645;15/04/2022;Armazenamento geral;31/03/2025
CNPJ_01231;2006918;-127243;29/11/2022;Seguros de vida;31/03/2025
CNPJ_01232;14905524;-1438866;22/01/2008;Armazenamento geral;31/03/2025
CNPJ_01233;816676;78375;11/12/2016;Extração de petróleo e gás natural;31/03/2025
CNPJ_01234;117230408;-1104012;15/09/2004;Saneamento básico;31/03/2025
CNPJ_01235;234285;-3784;20/04/2022;Fabricação de papel;31/03/2025
CNPJ_01236;2421063;-123884;06/06/2015;Consultoria empresarial;31/03/2025
CNPJ_01237;67706;5999;08/11/2021;Padaria e confeitaria;31/03/2025
CNPJ_01238;40416484;-2531687;28/06/1994;Comércio atacadista de tecidos;31/03/2025
CNPJ_01239;1346978;19877;20/04/2015;Produção cinematográfica;31/03/2025
CNPJ_01240;237305;14963;17/12/2022;Atividades de bancos múltiplos;31/03/2025
CNPJ_01241;247556;-569;04/02/2021;Comércio atacadista de bebidas;31/03/2025
CNPJ_01242;1026541;-27424;02/11/2014;Transporte rodoviário de carga;31/03/2025
CNPJ_01243;144989;3848;21/09/2022;Distribuição de energia elétrica;31/03/2025
CNPJ_01244;279809;11524;04/03/2022;Consultoria empresarial;31/03/2025
CNPJ_01245;155938;1877;16/03/2021;Comércio atacadista de medicamentos;31/03/2025
CNPJ_01246;24573321;-875262;24/12/2017;Produção de ferro-gusa;31/03/2025
CNPJ_01247;18902568;1857346;10/01/2013;Fabricação de papel;31/03/2025
CNPJ_01248;1804135;-158192;28/05/2016;Defesa nacional;31/03/2025
CNPJ_01249;292256;-24970;26/09/2022;Hotéis e pousadas;31/03/2025
CNPJ_01250;99165398;-7732473;21/09/2014;Atividades hospitalares;31/03/2025
CNPJ_01251;2683603;324729;28/05/2014;Seguros de vida;31/03/2025
CNPJ_01252;55137;2285;28/09/2021;Extração de petróleo e gás natural;31/03/2025
CNPJ_01253;1123863;-165856;26/10/2018;Construção de rodovias;31/03/2025
CNPJ_01254;21857582;-11476;21/02/2001;Hotéis e pousadas;31/03/2025
CNPJ_01255;2970910;185519;18/06/2018;Televisão por assinatura;31/03/2025
CNPJ_01256;63378440;1034883;02/02/1994;Correios e entregas expressas;31/03/2025
CNPJ_01257;107210;8467;04/07/2021;Comércio atacadista de medicamentos;31/03/2025
CNPJ_01258;219905;-13562;19/12/2022;Fabricação de caminhões e ônibus;31/03/2025
CNPJ_01259;1972304;-113707;12/11/2017;Fabricação de papel;31/03/2025
CNPJ_01260;123968;4352;13/04/2019;Telecomunicações sem fio;31/03/2025
CNPJ_01261;15003495;-916935;29/10/2001;Planos de saúde;31/03/2025
CNPJ_01262;144567;-4973;24/03/2020;Distribuição de energia elétrica;31/03/2025
CNPJ_01263;280906;-4158;06/10/2023;Telecomunicações sem fio;31/03/2025
CNPJ_01264;212551;-12934;07/11/2023;Saneamento básico;31/03/2025
CNPJ_01265;255806;7602;17/02/2020;Comércio varejista de alimentos;31/03/2025
CNPJ_01266;89610;8520;17/08/2023;Produção de ferro-gusa;31/03/2025
CNPJ_01267;283130;20286;24/10/2019;Produção de alumínio;31/03/2025
CNPJ_01268;232052;-20982;30/05/2021;Educação superior;31/03/2025
CNPJ_01269;2933220;248347;15/07/2018;Comércio atacadista de medicamentos;31/03/2025
CNPJ_01270;2496361;220129;14/04/2016;Distribuição de energia elétrica;31/03/2025
CNPJ_01271;2749873;23864;01/01/2017;Fabricação de caminhões e ônibus;31/03/2025
CNPJ_01272;26689183;-566320;05/11/2020;Fabricação de caminhões e ônibus;31/03/2025
CNPJ_01273;1279642;-50263;30/05/2018;Hotéis e pousadas;31/03/2025
CNPJ_01274;2327974;-212669;23/06/2022;Extração de minério de ferro;31/03/2025
CNPJ_01275;2918778;-137083;14/02/2020;Televisão aberta;31/03/2025
CNPJ_01276;269762;8106;19/02/2020;Padaria e confeitaria;31/03/2025
CNPJ_01277;182474397;-9138140;18/01/2010;Montagem industrial;31/03/2025
CNPJ_01278;2835747;261187;16/01/2019;Cultivo de trigo;31/03/2025
CNPJ_01279;2908391;419362;29/03/2020;Comércio atacadista de tecidos;31/03/2025
CNPJ_01280;1080278;128856;17/07/2017;Restaurantes e similares;31/03/2025
CNPJ_01281;2198173;-198444;27/09/2017;Fabricação de móveis;31/03/2025
CNPJ_01282;1431357;134368;25/05/2020;Comércio atacadista de calçados;31/03/2025
CNPJ_01283;2719448;118242;10/05/2017;Serviços de tecnologia da informação;31/03/2025
CNPJ_01284;11252112;-259377;26/10/2009;Telecomunicações sem fio;31/03/2025
CNPJ_01285;422476;-12405;21/10/2017;Comércio atacadista de calçados;31/03/2025
CNPJ_01286;705288;-52411;21/03/2017;Construção de edifícios;31/03/2025
CNPJ_01287;542925;21174;06/11/2014;Produção de ferro-gusa;31/03/2025
CNPJ_01288;2676652;224223;28/02/2016;Seguros de vida;31/03/2025
CNPJ_01289;285146;-8409;14/09/2022;Restaurantes e similares;31/03/2025
CNPJ_01290;23293254;-927609;02/03/2015;Construção de barragens;31/03/2025
CNPJ_01291;81896;-3883;01/09/2019;Produção de alumínio;31/03/2025
CNPJ_01292;2248595;58004;28/12/2022;Cultivo de milho;31/03/2025
CNPJ_01293;507829;-20302;04/05/2014;Comércio atacadista de tecidos;31/03/2025
CNPJ_01294;266760;-8143;25/10/2020;Restaurantes e similares;31/03/2025
CNPJ_01295;1177820;-90703;13/04/2017;Planos de saúde;31/03/2025
CNPJ_01296;23718919;-392816;20/05/2012;Armazenamento geral;31/03/2025
CNPJ_01297;27234613;1733494;19/02/2018;Montagem industrial;31/03/2025
CNPJ_01298;2666272;-264428;06/03/2017;Construção de barragens;31/03/2025
CNPJ_01299;1556566;58047;29/12/2018;Comércio atacadista de medicamentos;31/03/2025
CNPJ_01300;23007587;-900417;12/04/2012;Distribuição de energia elétrica;31/03/2025
CNPJ_01301;29590398;2869347;23/12/2003;Correios e entregas expressas;31/03/2025
CNPJ_01302;194567;5438;21/04/2019;Montagem industrial;31/03/2025
CNPJ_01303;199754;-7518;01/07/2021;Telecomunicações sem fio;31/03/2025
CNPJ_01304;2885206;297;19/09/2018;Transporte ferroviário de carga;31/03/2025
CNPJ_01305;78781;4636;03/10/2022;Seguros de vida;31/03/2025
CNPJ_01306;172843965;-4602422;10/05/2009;Produção de alumínio;31/03/2025
CNPJ_01307;24122488;2235186;22/09/2012;Defesa nacional;31/03/2025
CNPJ_01308;2083900;-107857;04/08/2017;Administração pública;31/03/2025
CNPJ_01309;2550713;245830;03/12/2021;Geração de energia elétrica;31/03/2025
CNPJ_01310;288978;-15883;23/07/2022;Cultivo de arroz;31/03/2025
CNPJ_01311;1257376;-31720;19/11/2014;Transporte ferroviário de carga;31/03/2025
CNPJ_01312;715308;-5713;05/11/2019;Transporte ferroviário de carga;31/03/2025
CNPJ_01313;57132;4556;07/11/2023;Hotéis e pousadas;31/03/2025
CNPJ_01314;27920562;-1676104;31/01/2007;Educação superior;31/03/2025
CNPJ_01315;195741870;-19566552;17/02/1996;Restaurantes e similares;31/03/2025
CNPJ_01316;39811293;3697541;21/10/1996;Fabricação de produtos químicos;31/03/2025
CNPJ_01317;80824;-4874;10/07/2020;Cultivo de trigo;31/03/2025
CNPJ_01318;212074;-9019;06/07/2023;Construção de barragens;31/03/2025
CNPJ_01319;2998561;35286;22/02/2015;Educação superior;31/03/2025
CNPJ_01320;22072165;-1193530;27/03/2017;Geração de energia elétrica;31/03/2025
CNPJ_01321;2449416;22525;29/06/2014;Seguros de vida;31/03/2025
CNPJ_01322;2714911;-248304;13/01/2014;Fabricação de móveis;31/03/2025
CNPJ_01323;1443785;45031;20/11/2020;Cultivo de arroz;31/03/2025
CNPJ_01324;29829080;-896164;14/02/2018;Comércio varejista de alimentos;31/03/2025
CNPJ_01325;74841686;-6857234;22/12/1997;Comércio atacadista de alimentos;31/03/2025
CNPJ_01326;244044;19682;21/01/2020;Comércio varejista de alimentos;31/03/2025
CNPJ_01327;1065673;72553;03/08/2016;Comércio atacadista de calçados;31/03/2025
CNPJ_01328;1246295;-37443;27/08/2017;Televisão por assinatura;31/03/2025
CNPJ_01329;685619;-39462;01/11/2020;Atividades hospitalares;31/03/2025
CNPJ_01330;261144;-25108;29/03/2021;Fabricação de automóveis;31/03/2025
CNPJ_01331;1004854;74541;21/07/2015;Atividades de bancos múltiplos;31/03/2025
CNPJ_01332;15358824;-137722;14/05/2010;Construção de edifícios;31/03/2025
CNPJ_01333;544126;-54034;25/05/2015;Restaurantes e similares;31/03/2025
CNPJ_01334;570819;24732;10/05/2018;Cultivo de trigo;31/03/2025
CNPJ_01335;2677588;-50850;06/12/2017;Seguros de vida;31/03/2025
CNPJ_01336;1772598;-41518;19/01/2021;Comércio atacadista de tecidos;31/03/2025
CNPJ_01337;2997571;-29008;25/07/2015;Televisão aberta;31/03/2025
CNPJ_01338;28916318;-3243377;17/11/2009;Planos de saúde;31/03/2025
CNPJ_01339;2405603;125358;20/04/2020;Fabricação de produtos químicos;31/03/2025
CNPJ_01340;2868023;-47149;02/09/2016;Comércio atacadista de bebidas;31/03/2025
CNPJ_01341;90360;-7381;01/10/2023;Comércio atacadista de medicamentos;31/03/2025
CNPJ_01342;534602;-14803;23/10/2021;Produção de alumínio;31/03/2025
CNPJ_01343;62297;-2456;10/01/2022;Fabricação de automóveis;31/03/2025
CNPJ_01344;1422058;55542;05/09/2019;Fabricação de automóveis;31/03/2025
CNPJ_01345;629251;-29274;01/06/2018;Comércio atacadista de alimentos;31/03/2025
CNPJ_01346;228687;3001;21/06/2022;Padaria e confeitaria;31/03/2025
CNPJ_01347;69060;8002;22/09/2020;Planos de saúde;31/03/2025
CNPJ_01348;14639241;1135368;09/05/2015;Telecomunicações sem fio;31/03/2025
CNPJ_01349;1912979;-84923;08/03/2016;Atividades de bancos múltiplos;31/03/2025
CNPJ_01350;295882;5693;27/07/2023;Fabricação de móveis;31/03/2025
CNPJ_01351;92524246;6407324;24/07/2015;Planos de saúde;31/03/2025
CNPJ_01352;2625992;-182199;14/02/2020;Fabricação de automóveis;31/03/2025
CNPJ_01353;131168;-12217;14/11/2023;Restaurantes e similares;31/03/2025
CNPJ_01354;26923561;-1659842;15/08/2007;Produção de alumínio;31/03/2025
CNPJ_01355;216628;-12797;07/12/2021;Atividades hospitalares;31/03/2025
CNPJ_01356;254232;-12503;06/08/2022;Engenharia civil;31/03/2025
CNPJ_01357;983785;146827;21/05/2015;Produção de alumínio;31/03/2025
CNPJ_01358;2086057;112600;28/01/2021;Correios e entregas expressas;31/03/2025
CNPJ_01359;136608;-1388;15/01/2020;Cultivo de trigo;31/03/2025
CNPJ_01360;2587058;244958;02/02/2015;Produção de ferro-gusa;31/03/2025
CNPJ_01361;203735;-4718;23/03/2019;Restaurantes e similares;31/03/2025
CNPJ_01362;89069;-7394;28/03/2020;Cultivo de milho;31/03/2025
CNPJ_01363;193500;-708;12/03/2023;Fabricação de móveis;31/03/2025
CNPJ_01364;236191;7310;28/11/2020;Correios e entregas expressas;31/03/2025
CNPJ_01365;1230956;-43093;11/04/2021;Produção cinematográfica;31/03/2025
CNPJ_01366;167392;9131;21/09/2021;Comércio atacadista de bebidas;31/03/2025
CNPJ_01367;120207355;-8400736;29/05/2012;Telecomunicações sem fio;31/03/2025
CNPJ_01368;1604981;133969;29/12/2021;Atividades hospitalares;31/03/2025
CNPJ_01369;72724172;-136939;22/08/2005;Comércio atacadista de calçados;31/03/2025
CNPJ_01370;188617;-3476;02/03/2022;Educação superior;31/03/2025
CNPJ_01371;12770676;575758;17/09/2017;Extração de petróleo e gás natural;31/03/2025
CNPJ_01372;2393942;198029;20/01/2015;Consultoria empresarial;31/03/2025
CNPJ_01373;9842690;704718;11/12/2018;Consultoria empresarial;31/03/2025
CNPJ_01374;114349;1023;29/03/2020;Engenharia civil;31/03/2025
CNPJ_01375;221295;-2975;06/11/2022;Seguros de vida;31/03/2025
CNPJ_01376;155336;8962;22/02/2021;Comércio atacadista de medicamentos;31/03/2025
CNPJ_01377;1878537;-186431;11/10/2016;Consultoria empresarial;31/03/2025
CNPJ_01378;65833;-1992;23/11/2022;Cultivo de milho;31/03/2025
CNPJ_01379;60677;-7120;25/10/2023;Correios e entregas expressas;31/03/2025
CNPJ_01380;118777;-11678;29/03/2022;Televisão aberta;31/03/2025
CNPJ_01381;893771;-101393;04/03/2015;Fabricação de caminhões e ônibus;31/03/2025
CNPJ_01382;22758794;1871104;24/03/2021;Seguros de vida;31/03/2025
CNPJ_01383;2478626;182164;29/10/2018;Restaurantes e similares;31/03/2025
CNPJ_01384;9737806;-571873;11/04/2013;Administração pública;31/03/2025
CNPJ_01385;96419;6098;27/10/2022;Serviços de tecnologia da informação;31/03/2025
CNPJ_01386;320983;-13650;19/05/2022;Extração de minério de ferro;31/03/2025
CNPJ_01387;55140;5016;20/03/2021;Atividades hospitalares;31/03/2025
CNPJ_01388;249792;-4810;26/07/2022;Cultivo de soja;31/03/2025
CNPJ_01389;804290;-41472;08/06/2020;Construção de barragens;31/03/2025
CNPJ_01390;2097226;-39009;29/06/2022;Atividades hospitalares;31/03/2025
CNPJ_01391;413720;6444;04/11/2021;Transporte rodoviário de carga;31/03/2025
CNPJ_01392;5722343;153155;24/11/2013;Atividades de bancos múltiplos;31/03/2025
CNPJ_01393;95595484;8370703;01/08/2008;Produção de ferro-gusa;31/03/2025
CNPJ_01394;138201;4632;05/09/2019;Restaurantes e similares;31/03/2025
CNPJ_01395;2922293;-153125;22/01/2015;Distribuição de energia elétrica;31/03/2025
CNPJ_01396;1770696;-164038;28/05/2017;Construção de edifícios;31/03/2025
CNPJ_01397;189720;9138;12/12/2023;Distribuição de energia elétrica;31/03/2025
CNPJ_01398;450185;3335;25/01/2016;Televisão aberta;31/03/2025
CNPJ_01399;118017;-17339;13/07/2023;Telecomunicações sem fio;31/03/2025
CNPJ_01400;2199591;84442;12/12/2021;Padaria e confeitaria;31/03/2025
CNPJ_01401;15508341;-1578041;06/09/2001;Televisão aberta;31/03/2025
CNPJ_01402;216711;-1440;21/11/2023;Televisão aberta;31/03/2025
CNPJ_01403;2453092;42584;25/10/2022;Defesa nacional;31/03/2025
CNPJ_01404;1434890;-39891;23/06/2020;Padaria e confeitaria;31/03/2025
CNPJ_01405;478116;-41028;24/02/2016;Transporte ferroviário de carga;31/03/2025
CNPJ_01406;2789391;-65476;04/01/2016;Produção cinematográfica;31/03/2025
CNPJ_01407;2965738;125966;29/12/2016;Distribuição de energia elétrica;31/03/2025
CNPJ_01408;923327;22635;14/06/2014;Distribuição de energia elétrica;31/03/2025
CNPJ_01409;52950;1169;26/09/2022;Construção de rodovias;31/03/2025
CNPJ_01410;113835;3794;10/03/2022;Televisão por assinatura;31/03/2025
CNPJ_01411;187663;-16595;09/02/2023;Distribuição de energia elétrica;31/03/2025
CNPJ_01412;192432;5520;09/03/2023;Fabricação de móveis;31/03/2025
CNPJ_01413;2965917;-132681;05/12/2022;Distribuição de energia elétrica;31/03/2025
CNPJ_01414;1237627;133145;15/09/2016;Televisão por assinatura;31/03/2025
CNPJ_01415;64662;-3302;27/05/2020;Obras de infraestrutura elétrica;31/03/2025
CNPJ_01416;1454068;23475;02/04/2020;Geração de energia elétrica;31/03/2025
CNPJ_01417;156555;-21178;24/12/2023;Correios e entregas expressas;31/03/2025
CNPJ_01418;2462251;-236299;24/10/2022;Extração de petróleo e gás natural;31/03/2025
CNPJ_01419;1755702;19281;12/12/2021;Defesa nacional;31/03/2025
CNPJ_01420;1386620;-153765;12/05/2022;Transporte rodoviário de carga;31/03/2025
CNPJ_01421;395851;-21904;22/03/2014;Geração de energia elétrica;31/03/2025
CNPJ_01422;231332;-20695;23/05/2020;Consultoria empresarial;31/03/2025
CNPJ_01423;4391849;-399716;24/10/2003;Fabricação de caminhões e ônibus;31/03/2025
